learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
210000.0,1.06,0.0,210000.0,73.4504761904762,43.95777948738985,45.47126077048715,37.02247825595843,210000.0,0.0
220000.0,1.11,0.0,220000.0,73.40181818181819,43.863806161201836,45.40144623279683,36.93649031674012,220000.0,0.0
230000.0,1.15,0.0,230000.0,73.43347826086956,43.96416233105387,45.508458705287474,37.08504942339374,230000.0,0.0
240000.0,1.18,0.0,240000.0,73.46458333333334,44.01016656160019,45.55767373073339,37.099370845555924,240000.0,0.0
250000.0,1.23,0.0,250000.0,73.4792,44.04345590986758,45.57603119228401,37.13126179345919,250000.0,0.0
260000.0,1.28,0.0,260000.0,73.49461538461539,44.08202651161513,45.633411697880994,37.16239627974833,260000.0,0.0
270000.0,1.32,0.0,270000.0,73.4737037037037,44.04444380587109,45.59783062794814,37.12381922253048,270000.0,0.0
280000.0,1.37,0.0,280000.0,73.465,44.01273873337401,45.598324705468876,37.064927364364074,280000.0,0.0
290000.0,1.4,0.0,290000.0,73.46172413793104,44.01043231561783,45.585219961254026,37.059602865648216,290000.0,0.0
300000.0,1.45,0.0,300000.0,73.50533333333334,44.10864555500146,45.67351067610794,37.17027516263922,300000.0,0.0
310000.0,1.49,0.0,310000.0,73.51838709677419,44.14137906877745,45.721842044365104,37.21568747418818,310000.0,0.0
320000.0,1.54,0.0,320000.0,73.511875,44.1360554170963,45.69810498802005,37.22774770237947,320000.0,0.0
330000.0,1.59,0.0,330000.0,73.51939393939394,44.154807753492435,45.73241920659761,37.257407899366015,330000.0,0.0
340000.0,1.63,0.0,340000.0,73.50558823529411,44.11528708509682,45.67641400770702,37.19777461725089,340000.0,0.0
350000.0,1.67,0.0,350000.0,73.50171428571429,44.10892335340828,45.67606194793936,37.18020794527042,350000.0,0.0
360000.0,1.72,0.0,360000.0,73.50361111111111,44.11790369768003,45.69577519313647,37.19746648758264,360000.0,0.0
370000.0,1.76,0.0,370000.0,73.52081081081081,44.16439167944801,45.74928153361426,37.26033888753698,370000.0,0.0
380000.0,1.81,0.0,380000.0,73.5242105263158,44.17268928492523,45.742822011778166,37.260771144743984,380000.0,0.0
390000.0,1.84,0.0,390000.0,73.54,44.195637540069626,45.766435249662344,37.25969430562143,390000.0,0.0
400000.0,1.89,0.0,400000.0,73.55475,44.228528777252826,45.81252273158038,37.292667022348695,400000.0,0.0
410000.0,1.92,0.0,410000.0,73.57048780487804,44.25937279542061,45.84792983683567,37.32119410236981,410000.0,0.0
420000.0,1.97,0.0,420000.0,73.5852380952381,44.28698551572957,45.863993910175076,37.34851308462937,420000.0,0.0
430000.0,2.0,0.0,430000.0,73.57604651162791,44.26161372175134,45.83474360135575,37.31698167334193,430000.0,0.0
440000.0,2.04,0.0,440000.0,73.5965909090909,44.29918455420583,45.87020030472037,37.34291908917342,440000.0,0.0
450000.0,2.09,0.0,450000.0,73.59622222222222,44.293473601996425,45.85716173542157,37.33346694655119,450000.0,0.0
460000.0,2.12,0.0,460000.0,73.61130434782609,44.32422006230416,45.86282406354388,37.36332347765962,460000.0,0.0
470000.0,2.17,0.0,470000.0,73.61425531914894,44.3275096197279,45.85412709847839,37.359895341378035,470000.0,0.0
480000.0,2.22,0.0,480000.0,73.63083333333333,44.35479264395611,45.86405707344614,37.3812032790616,480000.0,0.0
490000.0,2.25,0.0,490000.0,73.63979591836734,44.375218631150176,45.882929649693935,37.40489459655924,490000.0,0.0
500000.0,2.29,0.0,500000.0,73.6384,44.36545290236252,45.87962848907394,37.38188555547639,500000.0,0.0
510000.0,2.34,0.0,510000.0,73.64156862745098,44.376601455801286,45.895516380906386,37.406641709038766,510000.0,0.0
520000.0,2.37,0.0,520000.0,73.64788461538461,44.390178231346944,45.90041611723926,37.413620647919366,520000.0,0.0
530000.0,2.42,0.0,530000.0,73.64735849056603,44.391296979513456,45.90582348293545,37.41895591470601,530000.0,0.0
540000.0,2.45,0.0,540000.0,73.64574074074073,44.3863399843622,45.90196339307776,37.405490044291575,540000.0,0.0
550000.0,2.49,0.0,550000.0,73.6410909090909,44.38313911323539,45.898562136382466,37.417603052841976,550000.0,0.0
560000.0,2.54,0.0,560000.0,73.64178571428572,44.387671392916126,45.90313536493741,37.4277756817594,560000.0,0.0
570000.0,2.57,0.0,570000.0,73.64298245614034,44.39024361787353,45.90999099909991,37.431542648669584,570000.0,0.0
580000.0,2.63,0.0,580000.0,73.64448275862068,44.3958653553956,45.924969489007196,37.442911162402396,580000.0,0.0
590000.0,2.65,0.0,590000.0,73.63915254237287,44.38165797120739,45.924398673221745,37.42672647904889,590000.0,0.0
600000.0,2.7,0.0,600000.0,73.63816666666668,44.386863524156325,45.93091424957698,37.44720398639564,600000.0,0.0
610000.0,2.74,0.0,610000.0,73.64081967213116,44.39501135016925,45.93243193258662,37.4577972087813,610000.0,0.0
620000.0,2.79,0.0,620000.0,73.64967741935484,44.410580428697585,45.942869621899206,37.469332139152684,620000.0,0.0
630000.0,2.82,0.0,630000.0,73.64396825396825,44.40422508022954,45.93018333387606,37.464032299371794,630000.0,0.0
640000.0,2.87,0.0,640000.0,73.64328125,44.403054296950614,45.93996070878028,37.459726604354906,640000.0,0.0
650000.0,2.91,0.0,650000.0,73.64076923076924,44.40511907493238,45.937972315041826,37.47240114592267,650000.0,0.0
660000.0,2.95,0.0,660000.0,73.65969696969698,44.44855484804156,45.969280879181,37.52704169272014,660000.0,0.0
670000.0,2.99,0.0,670000.0,73.64776119402985,44.419757901367625,45.940980876040236,37.48782931656522,670000.0,0.0
680000.0,3.03,0.0,680000.0,73.64617647058823,44.4164127162059,45.93549282432339,37.48417097785855,680000.0,0.0
690000.0,3.07,0.0,690000.0,73.64565217391305,44.415957503702245,45.93465599105675,37.48409986317288,690000.0,0.0
700000.0,3.12,0.0,700000.0,73.64699999999999,44.42162902851021,45.946524064171115,37.493943244387964,700000.0,0.0
710000.0,3.16,0.0,710000.0,73.6512676056338,44.425547921430415,45.952411218841384,37.48713493283434,710000.0,0.0
720000.0,3.2,0.0,720000.0,73.64166666666667,44.404023359226116,45.93824688143619,37.463340692654974,720000.0,0.0
730000.0,3.23,0.0,730000.0,73.6350684931507,44.38922702022652,45.91626552915028,37.44527469098687,730000.0,0.0
740000.0,3.28,0.0,740000.0,73.63540540540541,44.38790924839025,45.92252789134502,37.439515159288774,740000.0,0.0
750000.0,3.32,0.0,750000.0,73.63813333333333,44.39217250659266,45.92644657708833,37.44494785866154,750000.0,0.0
760000.0,3.36,0.0,760000.0,73.6425,44.40213904456217,45.94077468418652,37.4542968030399,760000.0,0.0
770000.0,3.41,0.0,770000.0,73.63402597402597,44.38479396285076,45.92977886441297,37.439756437278895,770000.0,0.0
780000.0,3.45,0.0,780000.0,73.63320512820512,44.384496267354024,45.91853371200168,37.444755708450046,780000.0,0.0
790000.0,3.48,0.0,790000.0,73.63746835443038,44.39029353954844,45.91795662820802,37.445108581383465,790000.0,0.0
800000.0,3.52,0.0,800000.0,73.63225,44.37950482543395,45.90162673143159,37.43192738921517,800000.0,0.0
810000.0,3.56,0.0,810000.0,73.62876543209876,44.373262751084006,45.89940557146946,37.425262843366156,810000.0,0.0
820000.0,3.61,0.0,820000.0,73.62341463414634,44.36338128644693,45.887415561671254,37.41847747461012,820000.0,0.0
830000.0,3.66,0.0,830000.0,73.62493975903615,44.367193724430685,45.88768344320769,37.420887432893686,830000.0,0.0
840000.0,3.69,0.0,840000.0,73.6242857142857,44.363858613888034,45.869268845682114,37.41179129353935,840000.0,0.0
850000.0,3.73,0.0,850000.0,73.6249411764706,44.36369230469449,45.8769394933598,37.40527923430443,850000.0,0.0
860000.0,3.78,0.0,860000.0,73.63244186046512,44.37952073700595,45.895537522935115,37.4236633321835,860000.0,0.0
870000.0,3.81,0.0,870000.0,73.62724137931035,44.3703285816427,45.88659540947727,37.41632980377396,870000.0,0.0
880000.0,3.86,0.0,880000.0,73.62704545454545,44.37048400996023,45.88561182447951,37.4160336323898,880000.0,0.0
890000.0,3.9,0.0,890000.0,73.62179775280899,44.363902147651565,45.87876748013962,37.416928133672066,890000.0,0.0
900000.0,3.94,0.0,900000.0,73.60955555555554,44.33896592481321,45.85514197654695,37.38756788105656,900000.0,0.0
910000.0,3.98,0.0,910000.0,73.6056043956044,44.33287387400413,45.85313398919719,37.38604755437262,910000.0,0.0
920000.0,4.03,0.0,920000.0,73.60423913043478,44.334412150145994,45.8605229775252,37.39404157901249,920000.0,0.0
930000.0,4.06,0.0,930000.0,73.60698924731183,44.33919426281182,45.86084900458338,37.39446929853647,930000.0,0.0
940000.0,4.1,0.0,940000.0,73.61297872340425,44.35174234347781,45.87915444770284,37.40839810235187,940000.0,0.0
950000.0,4.13,0.0,950000.0,73.61736842105263,44.367032449760444,45.892646658808594,37.436971433706425,950000.0,0.0
960000.0,4.18,0.0,960000.0,73.62083333333334,44.373454386733556,45.89524735340932,37.44210232480009,960000.0,0.0
970000.0,4.21,0.0,970000.0,73.62278350515464,44.37677628197345,45.89208827833561,37.443704982323005,970000.0,0.0
980000.0,4.26,0.0,980000.0,73.6245918367347,44.38063126675306,45.898750232853125,37.44730384445983,980000.0,0.0
990000.0,4.31,0.0,990000.0,73.62707070707071,44.38413759710537,45.91221808132682,37.44516401081985,990000.0,0.0
1000000.0,4.34,0.0,1000000.0,73.62610000000001,44.38063721522778,45.91167495201064,37.43752386961793,1000000.0,0.0
